id,plan,area,age,premium
7406,p07,r49,20,164.00
7407,p07,r49,21,258.00
7408,p07,r49,22,258.00
7409,p07,r49,23,258.00
7410,p07,r49,24,258.00
7411,p07,r49,25,259.00
7412,p07,r49,26,264.00
7413,p07,r49,27,270.00
7414,p07,r49,28,280.00
7415,p07,r49,29,288.00
7416,p07,r49,30,293.00
7417,p07,r49,31,299.00
7418,p07,r49,32,305.00
7419,p07,r49,33,309.00
7420,p07,r49,34,313.00
7421,p07,r49,35,315.00
7422,p07,r49,36,317.00
7423,p07,r49,37,319.00
7424,p07,r49,38,321.00
7425,p07,r49,39,325.00
7426,p07,r49,40,329.00
7427,p07,r49,41,336.00
7428,p07,r49,42,342.00
7429,p07,r49,43,350.00
7430,p07,r49,44,360.00
7431,p07,r49,45,372.00
7432,p07,r49,46,387.00
7433,p07,r49,47,403.00
7434,p07,r49,48,422.00
7435,p07,r49,49,440
7436,p07,r49,50,460
7437,p07,r49,51,481
7438,p07,r49,52,503.00
7439,p07,r49,53,526.00
7440,p07,r49,54,550.00
7441,p07,r49,55,575.00
7442,p07,r49,56,601.00
7443,p07,r49,57,628.00
7444,p07,r49,58,657.00
7445,p07,r49,59,671.00
7446,p07,r49,60,700.00
7447,p07,r49,61,724.00
7448,p07,r49,62,741.00
7449,p07,r49,63,761.00
7450,p07,r49,64,771.00
7451,p07,r49,65,771.00
7452,p07,r05,20,150.00
7453,p07,r05,21,237.00
7454,p07,r05,22,237.00
7455,p07,r05,23,237.00
7456,p07,r05,24,237.00
7457,p07,r05,25,237.00
7458,p07,r05,26,242.00
7459,p07,r05,27,248.00
7460,p07,r05,28,257.00
7461,p07,r05,29,265.00
7462,p07,r05,30,268.00
7463,p07,r05,31,274.00
7464,p07,r05,32,280.00
7465,p07,r05,33,283.00
7466,p07,r05,34,287.00
7467,p07,r05,35,289.00
7468,p07,r05,36,291.00
7469,p07,r05,37,293.00
7470,p07,r05,38,295.00
7471,p07,r05,39,298.00
7472,p07,r05,40,302.00
7473,p07,r05,41,308.00
7474,p07,r05,42,313.00
7475,p07,r05,43,321.00
7476,p07,r05,44,330.00
7477,p07,r05,45,342.00
7478,p07,r05,46,355.00
7479,p07,r05,47,370.00
7480,p07,r05,48,387.00
7481,p07,r05,49,403.00
7482,p07,r05,50,422.00
7483,p07,r05,51,441.00
7484,p07,r05,52,462.00
7485,p07,r05,53,482.00
7486,p07,r05,54,505.00
7487,p07,r05,55,527.00
7488,p07,r05,56,552.00
7489,p07,r05,57,576.00
7490,p07,r05,58,603.00
7491,p07,r05,59,616.00
7492,p07,r05,60,642.00
7493,p07,r05,61,665.00
7494,p07,r05,62,679.00
7495,p07,r05,63,698.00
7496,p07,r05,64,707.00
7497,p07,r05,65,707.00
7498,p07,r50,20,153.00
7499,p07,r50,21,241.00
7500,p07,r50,22,241.00
7501,p07,r50,23,241.00
7502,p07,r50,24,241.00
7503,p07,r50,25,242.00
7504,p07,r50,26,247.00
7505,p07,r50,27,253.00
7506,p07,r50,28,262.00
7507,p07,r50,29,270.00
7508,p07,r50,30,274.00
7509,p07,r50,31,280.00
7510,p07,r50,32,286.00
7511,p07,r50,33,289.00
7512,p07,r50,34,293.00
7513,p07,r50,35,295.00
7514,p07,r50,36,297.00
7515,p07,r50,37,299.00
7516,p07,r50,38,301.00
7517,p07,r50,39,305.00
7518,p07,r50,40,308.00
7519,p07,r50,41,314.00
7520,p07,r50,42,320.00
7521,p07,r50,43,328.00
7522,p07,r50,44,337.00
7523,p07,r50,45,349.00
7524,p07,r50,46,362.00
7525,p07,r50,47,377.00
7526,p07,r50,48,395.00
7527,p07,r50,49,412.00
7528,p07,r50,50,431.00
7529,p07,r50,51,450.00
7530,p07,r50,52,471.00
7531,p07,r50,53,492.00
7532,p07,r50,54,515.00
7533,p07,r50,55,538.00
7534,p07,r50,56,563.00
7535,p07,r50,57,588.00
7536,p07,r50,58,615.00
7537,p07,r50,59,628.00
7538,p07,r50,60,655.00
7539,p07,r50,61,678.00
7540,p07,r50,62,693.00
7541,p07,r50,63,712.00
7542,p07,r50,64,722.00
7543,p07,r50,65,722.00
7544,p07,r51,20,154.00
7545,p07,r51,21,242.00
7546,p07,r51,22,242.00
7547,p07,r51,23,242.00
7548,p07,r51,24,242.00
7549,p07,r51,25,243.00
7550,p07,r51,26,248.00
7551,p07,r51,27,254.00
7552,p07,r51,28,263.00
7553,p07,r51,29,271.00
7554,p07,r51,30,275.00
7555,p07,r51,31,281.00
7556,p07,r51,32,286.00
7557,p07,r51,33,290.00
7558,p07,r51,34,294.00
7559,p07,r51,35,296.00
7560,p07,r51,36,298.00
7561,p07,r51,37,300.00
7562,p07,r51,38,302.00
7563,p07,r51,39,305.00
7564,p07,r51,40,309.00
7565,p07,r51,41,315.00
7566,p07,r51,42,321.00
7567,p07,r51,43,328.00
7568,p07,r51,44,338.00
7569,p07,r51,45,350.00
7570,p07,r51,46,363.00
7571,p07,r51,47,378.00
7572,p07,r51,48,396.00
7573,p07,r51,49,413.00
7574,p07,r51,50,432.00
7575,p07,r51,51,451.00
7576,p07,r51,52,473.00
7577,p07,r51,53,494.00
7578,p07,r51,54,517.00
7579,p07,r51,55,540.00
7580,p07,r51,56,565.00
7581,p07,r51,57,590.00
7582,p07,r51,58,617.00
7583,p07,r51,59,630.00
7584,p07,r51,60,657.00
7585,p07,r51,61,680.00
7586,p07,r51,62,695.00
7587,p07,r51,63,715.00
7588,p07,r51,64,724.00
7589,p07,r51,65,724.00
7590,p07,r52,20,154.00
7591,p07,r52,21,242.00
7592,p07,r52,22,242.00
7593,p07,r52,23,242.00
7594,p07,r52,24,242.00
7595,p07,r52,25,243.00
7596,p07,r52,26,248.00
7597,p07,r52,27,254.00
7598,p07,r52,28,263.00
7599,p07,r52,29,271.00
7600,p07,r52,30,275.00
7601,p07,r52,31,281.00
7602,p07,r52,32,286.00
7603,p07,r52,33,290.00
7604,p07,r52,34,294.00
7605,p07,r52,35,296.00
7606,p07,r52,36,298.00
7607,p07,r52,37,300.00
7608,p07,r52,38,302.00
7609,p07,r52,39,305.00
7610,p07,r52,40,309.00
7611,p07,r52,41,315.00
7612,p07,r52,42,321.00
7613,p07,r52,43,328.00
7614,p07,r52,44,338.00
7615,p07,r52,45,350.00
7616,p07,r52,46,363.00
7617,p07,r52,47,378.00
7618,p07,r52,48,396.00
7619,p07,r52,49,413.00
7620,p07,r52,50,432.00
7621,p07,r52,51,451.00
7622,p07,r52,52,473.00
7623,p07,r52,53,494.00
7624,p07,r52,54,517.00
7625,p07,r52,55,540.00
7626,p07,r52,56,565.00
7627,p07,r52,57,590.00
7628,p07,r52,58,617.00
7629,p07,r52,59,630.00
7630,p07,r52,60,657.00
7631,p07,r52,61,680.00
7632,p07,r52,62,695.00
7633,p07,r52,63,715.00
7634,p07,r52,64,724.00
7635,p07,r52,65,724.00
7636,p07,r56,20,146.00
7637,p07,r56,21,230.00
7638,p07,r56,22,230.00
7639,p07,r56,23,230.00
7640,p07,r56,24,230.00
7641,p07,r56,25,231.00
7642,p07,r56,26,235.00
7643,p07,r56,27,241.00
7644,p07,r56,28,250.00
7645,p07,r56,29,257.00
7646,p07,r56,30,261.00
7647,p07,r56,31,267.00
7648,p07,r56,32,272.00
7649,p07,r56,33,276.00
7650,p07,r56,34,279.00
7651,p07,r56,35,281.00
7652,p07,r56,36,283.00
7653,p07,r56,37,285.00
7654,p07,r56,38,287.00
7655,p07,r56,39,290.00
7656,p07,r56,40,294.00
7657,p07,r56,41,299.00
7658,p07,r56,42,305.00
7659,p07,r56,43,312.00
7660,p07,r56,44,321.00
7661,p07,r56,45,332.00
7662,p07,r56,46,345.00
7663,p07,r56,47,359.00
7664,p07,r56,48,376.00
7665,p07,r56,49,392.00
7666,p07,r56,50,411.00
7667,p07,r56,51,429.00
7668,p07,r56,52,449.00
7669,p07,r56,53,469.00
7670,p07,r56,54,491.00
7671,p07,r56,55,513.00
7672,p07,r56,56,537.00
7673,p07,r56,57,560.00
7674,p07,r56,58,586.00
7675,p07,r56,59,599.00
7676,p07,r56,60,624.00
7677,p07,r56,61,646.00
7678,p07,r56,62,661.00
7679,p07,r56,63,679.00
7680,p07,r56,64,688.00
7681,p07,r56,65,688.00
7682,p07,r57,20,164.00
7683,p07,r57,21,258.00
7684,p07,r57,22,258.00
7685,p07,r57,23,258.00
7686,p07,r57,24,258.00
7687,p07,r57,25,259.00
7688,p07,r57,26,264.00
7689,p07,r57,27,270.00
7690,p07,r57,28,280.00
7691,p07,r57,29,288.00
7692,p07,r57,30,293.00
7693,p07,r57,31,299.00
7694,p07,r57,32,305.00
7695,p07,r57,33,309.00
7696,p07,r57,34,313.00
7697,p07,r57,35,315.00
7698,p07,r57,36,317.00
7699,p07,r57,37,319.00
7700,p07,r57,38,321.00
7701,p07,r57,39,325
7702,p07,r57,40,329
7703,p07,r57,41,336
7704,p07,r57,42,342.00
7705,p07,r57,43,350.00
7706,p07,r57,44,360.00
7707,p07,r57,45,372.00
7708,p07,r57,46,387.00
7709,p07,r57,47,403.00
7710,p07,r57,48,422.00
7711,p07,r57,49,440.00
7712,p07,r57,50,460.00
7713,p07,r57,51,481.00
7714,p07,r57,52,503.00
7715,p07,r57,53,526.00
7716,p07,r57,54,550.00
7717,p07,r57,55,575.00
7718,p07,r57,56,601.00
7719,p07,r57,57,628.00
7720,p07,r57,58,657.00
7721,p07,r57,59,671.00
7722,p07,r57,60,700.00
7723,p07,r57,61,724.00
7724,p07,r57,62,741.00
7725,p07,r57,63,761.00
7726,p07,r57,64,771.00
7727,p07,r57,65,771.00
7728,p07,r58,20,168.00
7729,p07,r58,21,265.00
7730,p07,r58,22,265.00
7731,p07,r58,23,265.00
7732,p07,r58,24,265.00
7733,p07,r58,25,266.00
7734,p07,r58,26,271.00
7735,p07,r58,27,277.00
7736,p07,r58,28,288.00
7737,p07,r58,29,296.00
7738,p07,r58,30,300.00
7739,p07,r58,31,307.00
7740,p07,r58,32,313.00
7741,p07,r58,33,317.00
7742,p07,r58,34,321.00
7743,p07,r58,35,323.00
7744,p07,r58,36,325.00
7745,p07,r58,37,328.00
7746,p07,r58,38,330.00
7747,p07,r58,39,334.00
7748,p07,r58,40,338.00
7749,p07,r58,41,344.00
7750,p07,r58,42,351.00
7751,p07,r58,43,359.00
7752,p07,r58,44,370.00
7753,p07,r58,45,382.00
7754,p07,r58,46,397.00
7755,p07,r58,47,414.00
7756,p07,r58,48,433.00
7757,p07,r58,49,451.00
7758,p07,r58,50,473.00
7759,p07,r58,51,493.00
7760,p07,r58,52,516.00
7761,p07,r58,53,540.00
7762,p07,r58,54,565.00
7763,p07,r58,55,590.00
7764,p07,r58,56,617.00
7765,p07,r58,57,645.00
7766,p07,r58,58,674.00
7767,p07,r58,59,689.00
7768,p07,r58,60,718.00
7769,p07,r58,61,743.00
7770,p07,r58,62,760.00
7771,p07,r58,63,781.00
7772,p07,r58,64,791.00
7773,p07,r58,65,791.00
7774,p07,r06,20,153.00
7775,p07,r06,21,241.00
7776,p07,r06,22,241.00
7777,p07,r06,23,241.00
7778,p07,r06,24,241.00
7779,p07,r06,25,242.00
7780,p07,r06,26,247.00
7781,p07,r06,27,253.00
7782,p07,r06,28,262.00
7783,p07,r06,29,270.00
7784,p07,r06,30,274.00
7785,p07,r06,31,280.00
7786,p07,r06,32,286.00
7787,p07,r06,33,289.00
7788,p07,r06,34,293.00
7789,p07,r06,35,295.00
7790,p07,r06,36,297.00
7791,p07,r06,37,299.00
7792,p07,r06,38,301.00
7793,p07,r06,39,305.00
7794,p07,r06,40,308.00
7795,p07,r06,41,314.00
7796,p07,r06,42,320.00
7797,p07,r06,43,328.00
7798,p07,r06,44,337.00
7799,p07,r06,45,349.00
7800,p07,r06,46,362.00
7801,p07,r06,47,377.00
7802,p07,r06,48,395.00
7803,p07,r06,49,412.00
7804,p07,r06,50,431.00
7805,p07,r06,51,450.00
7806,p07,r06,52,471.00
7807,p07,r06,53,492.00
7808,p07,r06,54,515.00
7809,p07,r06,55,538.00
7810,p07,r06,56,563.00
7811,p07,r06,57,588.00
7812,p07,r06,58,615.00
7813,p07,r06,59,628.00
7814,p07,r06,60,655.00
7815,p07,r06,61,678.00
7816,p07,r06,62,693.00
7817,p07,r06,63,712.00
7818,p07,r06,64,722.00
7819,p07,r06,65,722.00
7820,p07,r08,20,146.00
7821,p07,r08,21,230.00
7822,p07,r08,22,230.00
7823,p07,r08,23,230.00
7824,p07,r08,24,230.00
7825,p07,r08,25,231.00
7826,p07,r08,26,235.00
7827,p07,r08,27,241.00
7828,p07,r08,28,250.00
7829,p07,r08,29,257.00
7830,p07,r08,30,261.00
7831,p07,r08,31,267.00
7832,p07,r08,32,272.00
7833,p07,r08,33,276.00
7834,p07,r08,34,279.00
7835,p07,r08,35,281.00
7836,p07,r08,36,283.00
7837,p07,r08,37,285.00
7838,p07,r08,38,287.00
7839,p07,r08,39,290.00
7840,p07,r08,40,294.00
7841,p07,r08,41,299.00
7842,p07,r08,42,305.00
7843,p07,r08,43,312.00
7844,p07,r08,44,321.00
7845,p07,r08,45,332.00
7846,p07,r08,46,345.00
7847,p07,r08,47,359.00
7848,p07,r08,48,376.00
7849,p07,r08,49,392.00
7850,p07,r08,50,411.00
7851,p07,r08,51,429.00
7852,p07,r08,52,449.00
7853,p07,r08,53,469.00
7854,p07,r08,54,491.00
7855,p07,r08,55,513.00
7856,p07,r08,56,537.00
7857,p07,r08,57,560.00
7858,p07,r08,58,586.00
7859,p07,r08,59,599.00
7860,p07,r08,60,624.00
7861,p07,r08,61,646.00
7862,p07,r08,62,661.00
7863,p07,r08,63,679.00
7864,p07,r08,64,688.00
7865,p07,r08,65,688.00
